産   業,,,,,,,毎月勤労統計調査全国調査結果原表,,,,,,,,,
TL,,,調　査　産　業　計,,令和 7年,12月分,,,,,,,（ 確 報 ）,確  原  表　―,,1頁
,,,,,,,,,,,,,,,,
"規

模",,"形

態",常　　　用　　　労　　　働　　　者　　　数　　　　,,,,,"出　勤
日　数",実　労　働　時　間　数,,,現　　　　金　　　　給　　　　与　　　　額,,,,
,性,,前調査期間末,本月中の増加,本月中の減少,本調査期間末,,,総    数,所定内,所定外,総　　　　額,"きまって支
給する給与",所定内給与,超過労働給与,"特別に支払
われた給与"
,,,,,,,パートタイム労働者数,,,,,,,,,
,,,人,人,人,人,人,日,時間,時間,時間,円,円,円,円,円
,M,T,"26,109 ",102 ,125 ,"26,086 ",318 ,18.5 ,160.4 ,144.8 ,15.6 ,"1,125,424 ","436,904 ",,,"688,520 "
,F,T,"5,952 ",51 ,26 ,"5,977 ",630 ,17.1 ,139.7 ,130.9 ,8.8 ,"708,863 ","280,509 ",,,"428,354 "
,,N,"31,104 ",142 ,131 ,"31,115 ",-,18.3 ,157.7 ,143.0 ,14.7 ,"1,071,033 ","414,757 ","375,258 ","39,499 ","656,276 "
,,P,957 ,11 ,20 ,948 ,-,17.1 ,120.5 ,116.9 ,3.6 ,"293,413 ","180,917 ","174,441 ","6,476 ","112,496 "
,,,,,,,,,,,,,,,,
4,T,T,"88,303 ",315 ,403 ,"88,215 ","1,513 ",18.3 ,157.5 ,141.2 ,16.3 ,"1,480,050 ","456,570 ","413,363 ","43,207 ","1,023,480 "
,M,T,"74,452 ",253 ,339 ,"74,366 ",563 ,18.5 ,160.4 ,142.9 ,17.5 ,"1,566,593 ","480,580 ",,,"1,086,013 "
,F,T,"13,851 ",62 ,64 ,"13,849 ",950 ,17.2 ,141.7 ,132.0 ,9.7 ,"1,015,102 ","327,577 ",,,"687,525 "
,,N,"86,774 ",298 ,370 ,"86,702 ",-,18.3 ,158.1 ,141.7 ,16.4 ,"1,499,098 ","460,952 ","417,203 ","43,749 ","1,038,146 "
,,P,"1,529 ",17 ,33 ,"1,513 ",-,16.8 ,120.9 ,114.7 ,6.2 ,"393,754 ","206,629 ","194,294 ","12,335 ","187,125 "
,,,,,,,,,,,,,,,,
5,T,T,"105,886 ",549 ,507 ,"105,928 ","7,337 ",18.5 ,157.9 ,143.4 ,14.5 ,"1,082,751 ","382,472 ","351,252 ","31,220 ","700,279 "
,M,T,"85,612 ",477 ,360 ,"85,729 ","1,979 ",18.6 ,161.3 ,145.4 ,15.9 ,"1,176,452 ","410,062 ",,,"766,390 "
,F,T,"20,274 ",72 ,147 ,"20,199 ","5,358 ",18.0 ,143.7 ,135.1 ,8.6 ,"686,072 ","265,671 ",,,"420,401 "
,,N,"98,577 ",519 ,475 ,"98,591 ",-,18.6 ,160.4 ,145.0 ,15.4 ,"1,141,588 ","398,377 ","365,061 ","33,316 ","743,211 "
,,P,"7,309 ",30 ,32 ,"7,337 ",-,17.7 ,125.0 ,122.6 ,2.4 ,"290,681 ","168,358 ","165,356 ","3,002 ","122,323 "
,,,,,,,,,,,,,,,,
7,T,T,"65,071 ",432 ,468 ,"65,035 ","4,107 ",19.4 ,164.4 ,149.5 ,14.9 ,"665,649 ","327,005 ","295,940 ","31,065 ","338,644 "
,M,T,"52,749 ",360 ,396 ,"52,713 ","2,450 ",19.5 ,167.4 ,150.8 ,16.6 ,"713,069 ","347,572 ",,,"365,497 "
,F,T,"12,322 ",72 ,72 ,"12,322 ","1,657 ",18.9 ,151.8 ,144.1 ,7.7 ,"462,718 ","238,988 ",,,"223,730 "
,,N,"60,927 ",360 ,360 ,"60,928 ",-,19.6 ,168.6 ,152.8 ,15.8 ,"694,575 ","338,239 ","305,150 ","33,089 ","356,336 "
,,P,"4,144 ",72 ,108 ,"4,107 ",-,15.9 ,101.9 ,101.1 ,0.8 ,"238,453 ","161,091 ","159,921 ","1,170 ","77,362 "
,,,,,,,,,,,,,,,,
9,T,T,"53,776 ",287 ,462 ,"53,601 ","5,759 ",19.7 ,156.6 ,147.9 ,8.7 ,"612,294 ","316,780 ","300,961 ","15,819 ","295,514 "
,M,T,"41,754 ",156 ,395 ,"41,515 ","2,000 ",20.0 ,164.3 ,154.0 ,10.3 ,"688,790 ","345,806 ",,,"342,984 "
,F,T,"12,022 ",131 ,67 ,"12,086 ","3,759 ",18.4 ,130.0 ,126.5 ,3.5 ,"348,076 ","216,525 ",,,"131,551 "
,,N,"48,016 ",232 ,405 ,"47,842 ",-,20.1 ,164.6 ,154.9 ,9.7 ,"667,468 ","340,054 ","322,436 ","17,618 ","327,414 "
,,P,"5,760 ",55 ,57 ,"5,759 ",-,16.1 ,89.9 ,89.1 ,0.8 ,"153,145 ","123,099 ","122,243 ",856 ,"30,046 "
,,,,,,,,,,,,,,,,
産   業,,,,,,,毎月勤労統計調査全国調査結果原表,,,,,,,,,
E26,,,生産用機械器具製造業,,令和 7年,12月分,,,,,,,（ 確 報 ）,確  原  表　―,,38頁
,,,,,,,,,,,,,,,,
"規

模",,"形

態",常　　　用　　　労　　　働　　　者　　　数　　　　,,,,,"出　勤
日　数",実　労　働　時　間　数,,,現　　　　金　　　　給　　　　与　　　　額,,,,
,性,,前調査期間末,本月中の増加,本月中の減少,本調査期間末,,,総    数,所定内,所定外,総　　　　額,"きまって支
給する給与",所定内給与,超過労働給与,"特別に支払
われた給与"
,,,,,,,パートタイム労働者数,,,,,,,,,
,,,人,人,人,人,人,日,時間,時間,時間,円,円,円,円,円
T,T,T,"599,742 ","5,566 ","5,323 ","599,985 ","30,156 ",18.9 ,161.5 ,147.2 ,14.3 ,"994,214 ","383,614 ","348,607 ","35,007 ","610,600 "
,M,T,"495,780 ","4,278 ","4,296 ","495,762 ","12,023 ",19.0 ,165.4 ,149.6 ,15.8 ,"1,056,628 ","404,265 ",,,"652,363 "
,F,T,"103,962 ","1,288 ","1,027 ","104,223 ","18,133 ",18.2 ,142.7 ,135.6 ,7.1 ,"696,954 ","285,261 ",,,"411,693 "
,,N,"569,576 ","5,190 ","4,846 ","569,829 ",-,19.0 ,164.5 ,149.5 ,15.0 ,"1,035,628 ","396,038 ","359,377 ","36,661 ","639,590 "
,,P,"30,166 ",376 ,477 ,"30,156 ",-,16.5 ,106.1 ,104.1 ,2.0 ,"211,978 ","148,950 ","145,187 ","3,763 ","63,028 "
,,,,,,,,,,,,,,,,
0,T,T,"446,302 ","3,351 ","3,401 ","446,252 ","12,218 ",18.6 ,158.8 ,143.7 ,15.1 ,"1,137,183 ","405,601 ","365,709 ","39,892 ","731,582 "
,M,T,"374,428 ","2,392 ","3,013 ","373,807 ","4,709 ",18.7 ,161.4 ,145.1 ,16.3 ,"1,196,906 ","425,569 ",,,"771,337 "
,F,T,"71,874 ",959 ,388 ,"72,445 ","7,509 ",18.1 ,145.5 ,136.6 ,8.9 ,"827,539 ","302,072 ",,,"525,467 "
,,N,"434,140 ","3,166 ","3,181 ","434,034 ",-,18.6 ,160.1 ,144.7 ,15.4 ,"1,160,882 ","411,957 ","371,161 ","40,796 ","748,925 "
,,P,"12,162 ",185 ,220 ,"12,218 ",-,17.0 ,111.6 ,107.8 ,3.8 ,"293,214 ","179,233 ","171,543 ","7,690 ","113,981 "
,,,,,,,,,,,,,,,,
1,T,T,"66,170 ",182 ,311 ,"66,041 ","1,275 ",18.3 ,160.3 ,141.2 ,19.1 ,"1,507,460 ","477,363 ","416,070 ","61,293 ","1,030,097 "
,M,T,"56,133 ",135 ,264 ,"56,004 ",623 ,18.4 ,162.7 ,142.5 ,20.2 ,"1,591,103 ","500,578 ",,,"1,090,525 "
,F,T,"10,037 ",47 ,47 ,"10,037 ",652 ,17.7 ,146.7 ,133.8 ,12.9 ,"1,040,211 ","347,676 ",,,"692,535 "
,,N,"64,903 ",163 ,299 ,"64,766 ",-,18.4 ,161.2 ,141.8 ,19.4 ,"1,530,641 ","483,126 ","420,810 ","62,316 ","1,047,515 "
,,P,"1,267 ",19 ,12 ,"1,275 ",-,16.6 ,114.1 ,110.1 ,4.0 ,"324,944 ","183,378 ","174,294 ","9,084 ","141,566 "
,,,,,,,,,,,,,,,,
3,T,T,"57,276 ",305 ,275 ,"57,306 ","1,307 ",18.3 ,160.0 ,142.2 ,17.8 ,"1,318,146 ","447,931 ","400,623 ","47,308 ","870,215 "
,M,T,"48,917 ",233 ,222 ,"48,928 ",511 ,18.5 ,162.6 ,143.4 ,19.2 ,"1,379,951 ","469,362 ",,,"910,589 "
,F,T,"8,359 ",72 ,53 ,"8,378 ",796 ,17.7 ,144.8 ,134.8 ,10.0 ,"956,833 ","322,644 ",,,"634,189 "
,,N,"55,975 ",283 ,259 ,"55,999 ",-,18.4 ,160.9 ,142.8 ,18.1 ,"1,342,497 ","454,060 ","405,848 ","48,212 ","888,437 "
,,P,"1,301 ",22 ,16 ,"1,307 ",-,17.1 ,118.2 ,113.2 ,5.0 ,"272,645 ","184,772 ","176,274 ","8,498 ","87,873 "
,,,,,,,,,,,,,,,,
4,T,T,"123,446 ",487 ,586 ,"123,347 ","2,582 ",18.3 ,160.1 ,141.6 ,18.5 ,"1,419,564 ","463,698 ","408,898 ","54,800 ","955,866 "
,M,T,"105,050 ",368 ,486 ,"104,932 ","1,134 ",18.4 ,162.6 ,142.9 ,19.7 ,"1,492,712 ","486,032 ",,,"1,006,680 "
,F,T,"18,396 ",119 ,100 ,"18,415 ","1,448 ",17.7 ,145.9 ,134.3 ,11.6 ,"1,002,302 ","336,295 ",,,"666,007 "
,,N,"120,878 ",446 ,558 ,"120,765 ",-,18.4 ,161.1 ,142.3 ,18.8 ,"1,443,457 ","469,657 ","413,876 ","55,781 ","973,800 "
,,P,"2,568 ",41 ,28 ,"2,582 ",-,16.9 ,116.2 ,111.7 ,4.5 ,"298,460 ","184,084 ","175,297 ","8,787 ","114,376 "
,,,,,,,,,,,,,,,,
5,T,T,"168,359 ","1,482 ","1,781 ","168,060 ","4,546 ",18.6 ,160.1 ,144.7 ,15.4 ,"1,178,910 ","406,332 ","365,161 ","41,171 ","772,578 "
,M,T,"142,059 ","1,139 ","1,493 ","141,705 ","2,024 ",18.6 ,162.4 ,146.0 ,16.4 ,"1,235,742 ","425,279 ",,,"810,463 "
,F,T,"26,300 ",343 ,288 ,"26,355 ","2,522 ",18.1 ,147.4 ,137.6 ,9.8 ,"872,632 ","304,224 ",,,"568,408 "
,,N,"163,924 ","1,338 ","1,748 ","163,514 ",-,18.6 ,161.4 ,145.7 ,15.7 ,"1,203,651 ","412,365 ","370,368 ","41,997 ","791,286 "
,,P,"4,435 ",144 ,33 ,"4,546 ",-,16.2 ,111.9 ,107.5 ,4.4 ,"276,861 ","186,375 ","175,317 ","11,058 ","90,486 "
,,,,,,,,,,,,,,,,
7,T,T,"154,497 ","1,382 ","1,034 ","154,845 ","5,090 ",18.8 ,156.4 ,144.3 ,12.1 ,"866,520 ","358,456 ","331,850 ","26,606 ","508,064 "
,M,T,"127,319 ",885 ,"1,034 ","127,170 ","1,551 ",18.9 ,159.3 ,145.9 ,13.4 ,"909,530 ","376,004 ",,,"533,526 "
,F,T,"27,178 ",497 ,0 ,"27,675 ","3,539 ",18.3 ,143.3 ,137.1 ,6.2 ,"666,972 ","277,039 ",,,"389,933 "
,,N,"149,338 ","1,382 ",875 ,"149,755 ",-,18.8 ,158.0 ,145.6 ,12.4 ,"885,764 ","364,895 ","337,520 ","27,375 ","520,869 "
,,P,"5,159 ",0 ,159 ,"5,090 ",-,17.8 ,109.1 ,106.2 ,2.9 ,"304,908 ","170,537 ","166,349 ","4,188 ","134,371 "
,,,,,,,,,,,,,,,,
9,T,T,"153,440 ","2,215 ","1,922 ","153,733 ","17,938 ",19.7 ,169.3 ,157.3 ,12.0 ,"578,792 ","319,729 ","298,917 ","20,812 ","259,063 "
,M,T,"121,352 ","1,886 ","1,283 ","121,955 ","7,314 ",20.0 ,177.9 ,163.6 ,14.3 ,"625,232 ","338,747 ",,,"286,485 "
,F,T,"32,088 ",329 ,639 ,"31,778 ","10,624 ",18.6 ,136.7 ,133.4 ,3.3 ,"401,870 ","247,275 ",,,"154,595 "
,,N,"135,436 ","2,024 ","1,665 ","135,795 ",-,20.2 ,178.2 ,164.7 ,13.5 ,"634,702 ","345,082 ","321,658 ","23,424 ","289,620 "
,,P,"18,004 ",191 ,257 ,"17,938 ",-,16.2 ,102.3 ,101.6 ,0.7 ,"156,874 ","128,409 ","127,311 ","1,098 ","28,465 "
,,,,,,,,,,,,,,,,
産   業,,,,,,,毎月勤労統計調査全国調査結果原表,,,,,,,,,
E27,,,業務用機械器具製造業,,令和 7年,12月分,,,,,,,（ 確 報 ）,確  原  表　―,,39頁
,,,,,,,,,,,,,,,,
"規

模",,"形

態",常　　　用　　　労　　　働　　　者　　　数　　　　,,,,,"出　勤
日　数",実　労　働　時　間　数,,,現　　　　金　　　　給　　　　与　　　　額,,,,
,性,,前調査期間末,本月中の増加,本月中の減少,本調査期間末,,,総    数,所定内,所定外,総　　　　額,"きまって支
給する給与",所定内給与,超過労働給与,"特別に支払
われた給与"
,,,,,,,パートタイム労働者数,,,,,,,,,
,,,人,人,人,人,人,日,時間,時間,時間,円,円,円,円,円
T,T,T,"216,650 ","1,444 ","1,186 ","216,908 ","21,423 ",18.2 ,149.5 ,139.2 ,10.3 ,"945,246 ","352,285 ","327,505 ","24,780 ","592,961 "
,M,T,"145,975 ",858 ,797 ,"146,036 ","4,460 ",18.4 ,155.1 ,143.0 ,12.1 ,"1,108,481 ","401,909 ",,,"706,572 "
,F,T,"70,675 ",586 ,389 ,"70,872 ","16,963 ",17.8 ,138.1 ,131.6 ,6.5 ,"608,490 ","249,909 ",,,"358,581 "
,,N,"195,301 ","1,138 ","1,009 ","195,485 ",-,18.5 ,154.5 ,143.4 ,11.1 ,"1,025,264 ","374,576 ","347,582 ","26,994 ","650,688 "
,,P,"21,349 ",306 ,177 ,"21,423 ",-,15.7 ,104.3 ,101.2 ,3.1 ,"214,161 ","148,619 ","144,068 ","4,551 ","65,542 "
,,,,,,,,,,,,,,,,
0,T,T,"185,162 ","1,098 ","1,105 ","185,155 ","14,423 ",18.2 ,151.0 ,140.2 ,10.8 ,"1,006,381 ","363,851 ","337,004 ","26,847 ","642,530 "
,M,T,"126,569 ",719 ,729 ,"126,559 ","2,660 ",18.3 ,155.0 ,142.5 ,12.5 ,"1,171,781 ","411,221 ",,,"760,560 "
,F,T,"58,593 ",379 ,376 ,"58,596 ","11,763 ",18.0 ,142.2 ,135.1 ,7.1 ,"649,117 ","261,532 ",,,"387,585 "
,,N,"170,719 ",982 ,965 ,"170,732 ",-,18.3 ,153.9 ,142.5 ,11.4 ,"1,070,867 ","380,562 ","351,974 ","28,588 ","690,305 "
,,P,"14,443 ",116 ,140 ,"14,423 ",-,17.0 ,116.9 ,112.8 ,4.1 ,"243,594 ","166,179 ","159,915 ","6,264 ","77,415 "
,,,,,,,,,,,,,,,,
1,T,T,"33,079 ",120 ,193 ,"33,006 ",924 ,18.5 ,157.9 ,142.5 ,15.4 ,"1,537,997 ","444,825 ","403,030 ","41,795 ","1,093,172 "
,M,T,"25,777 ",89 ,147 ,"25,719 ",277 ,18.6 ,160.5 ,143.9 ,16.6 ,"1,667,964 ","476,968 ",,,"1,190,996 "
,F,T,"7,302 ",31 ,46 ,"7,287 ",647 ,18.2 ,149.2 ,137.8 ,11.4 ,"1,079,239 ","331,367 ",,,"747,872 "
,,N,"32,155 ",117 ,190 ,"32,082 ",-,18.5 ,158.2 ,142.7 ,15.5 ,"1,569,267 ","451,421 ","408,914 ","42,507 ","1,117,846 "
,,P,924 ,3 ,3 ,924 ,-,18.8 ,149.8 ,138.1 ,11.7 ,"451,003 ","215,540 ","198,506 ","17,034 ","235,463 "
,,,,,,,,,,,,,,,,
3,T,T,"25,711 ",103 ,173 ,"25,641 ",393 ,18.5 ,155.5 ,143.3 ,12.2 ,"1,094,566 ","386,468 ","357,059 ","29,409 ","708,098 "
,M,T,"17,894 ",66 ,121 ,"17,839 ",61 ,18.7 ,159.2 ,145.1 ,14.1 ,"1,214,398 ","429,641 ",,,"784,757 "
,F,T,"7,817 ",37 ,52 ,"7,802 ",332 ,18.0 ,147.1 ,139.3 ,7.8 ,"820,413 ","287,695 ",,,"532,718 "
,,N,"25,318 ",102 ,169 ,"25,248 ",-,18.5 ,156.2 ,143.8 ,12.4 ,"1,107,463 ","390,097 ","360,252 ","29,845 ","717,366 "
,,P,393 ,1 ,4 ,393 ,-,17.2 ,111.9 ,111.2 ,0.7 ,"264,794 ","152,967 ","151,639 ","1,328 ","111,827 "
,,,,,,,,,,,,,,,,
4,T,T,"58,790 ",223 ,366 ,"58,647 ","1,317 ",18.5 ,156.9 ,142.9 ,14.0 ,"1,344,096 ","419,307 ","382,928 ","36,379 ","924,789 "
,M,T,"43,671 ",155 ,268 ,"43,558 ",338 ,18.6 ,160.0 ,144.4 ,15.6 ,"1,482,163 ","457,581 ",,,"1,024,582 "
,F,T,"15,119 ",68 ,98 ,"15,089 ",979 ,18.1 ,148.2 ,138.6 ,9.6 ,"945,414 ","308,787 ",,,"636,627 "
,,N,"57,473 ",219 ,359 ,"57,330 ",-,18.5 ,157.4 ,143.2 ,14.2 ,"1,365,862 ","424,411 ","387,481 ","36,930 ","941,451 "
,,P,"1,317 ",4 ,7 ,"1,317 ",-,18.3 ,138.5 ,130.1 ,8.4 ,"395,437 ","196,868 ","184,521 ","12,347 ","198,569 "
,,,,,,,,,,,,,,,,
5,T,T,"72,627 ",383 ,464 ,"72,546 ","5,868 ",17.8 ,146.8 ,136.4 ,10.4 ,"1,010,575 ","362,054 ","334,431 ","27,623 ","648,521 "
,M,T,"51,818 ",279 ,301 ,"51,796 ","1,029 ",17.9 ,150.3 ,138.7 ,11.6 ,"1,150,045 ","400,452 ",,,"749,593 "
,F,T,"20,809 ",104 ,163 ,"20,750 ","4,839 ",17.6 ,138.0 ,130.7 ,7.3 ,"662,854 ","266,324 ",,,"396,530 "
,,N,"66,694 ",351 ,366 ,"66,678 ",-,17.8 ,148.6 ,137.8 ,10.8 ,"1,074,917 ","377,291 ","348,087 ","29,204 ","697,626 "
,,P,"5,933 ",32 ,98 ,"5,868 ",-,17.8 ,127.0 ,120.5 ,6.5 ,"283,410 ","189,858 ","180,106 ","9,752 ","93,552 "
,,,,,,,,,,,,,,,,
7,T,T,"53,745 ",492 ,275 ,"53,962 ","7,238 ",18.5 ,150.1 ,142.2 ,7.9 ,"632,505 ","305,807 ","290,397 ","15,410 ","326,698 "
,M,T,"31,080 ",285 ,160 ,"31,205 ","1,293 ",18.7 ,155.8 ,146.1 ,9.7 ,"773,259 ","364,211 ",,,"409,048 "
,F,T,"22,665 ",207 ,115 ,"22,757 ","5,945 ",18.3 ,142.3 ,136.9 ,5.4 ,"439,496 ","225,720 ",,,"213,776 "
,,N,"46,552 ",412 ,240 ,"46,724 ",-,18.9 ,157.2 ,148.3 ,8.9 ,"702,000 ","331,272 ","313,834 ","17,438 ","370,728 "
,,P,"7,193 ",80 ,35 ,"7,238 ",-,16.2 ,104.6 ,103.3 ,1.3 ,"183,320 ","141,214 ","138,913 ","2,301 ","42,106 "
,,,,,,,,,,,,,,,,
9,T,T,"31,488 ",346 ,81 ,"31,753 ","7,000 ",18.1 ,141.2 ,133.9 ,7.3 ,"587,256 ","284,555 ","271,884 ","12,671 ","302,701 "
,M,T,"19,406 ",139 ,68 ,"19,477 ","1,800 ",19.0 ,155.7 ,146.1 ,9.6 ,"696,397 ","341,287 ",,,"355,110 "
,F,T,"12,082 ",207 ,13 ,"12,276 ","5,200 ",16.6 ,118.1 ,114.5 ,3.6 ,"413,033 ","193,993 ",,,"219,040 "
,,N,"24,582 ",156 ,44 ,"24,753 ",-,19.5 ,159.0 ,149.9 ,9.1 ,"709,641 ","333,146 ","317,184 ","15,962 ","376,495 "
,,P,"6,906 ",190 ,37 ,"7,000 ",-,13.0 ,78.4 ,77.3 ,1.1 ,"153,064 ","112,167 ","111,172 ",995 ,"40,897 "
,,,,,,,,,,,,,,,,
産   業,,,,,,,毎月勤労統計調査全国調査結果原表,,,,,,,,,
E28,,,電子部品・デバイス・電子回路製,,令和 7年,12月分,,,,,,,（ 確 報 ）,確  原  表　―,,40頁
,,,造業,,,,,,,,,,,,,
"規

模",,"形

態",常　　　用　　　労　　　働　　　者　　　数　　　　,,,,,"出　勤
日　数",実　労　働　時　間　数,,,現　　　　金　　　　給　　　　与　　　　額,,,,
,性,,前調査期間末,本月中の増加,本月中の減少,本調査期間末,,,総    数,所定内,所定外,総　　　　額,"きまって支
給する給与",所定内給与,超過労働給与,"特別に支払
われた給与"
,,,,,,,パートタイム労働者数,,,,,,,,,
,,,人,人,人,人,人,日,時間,時間,時間,円,円,円,円,円
T,T,T,"400,382 ","2,274 ","2,982 ","399,674 ","25,998 ",18.0 ,153.7 ,139.1 ,14.6 ,"915,591 ","365,712 ","327,672 ","38,040 ","549,879 "
,M,T,"286,456 ","1,514 ","1,857 ","286,113 ","3,064 ",18.1 ,158.1 ,141.4 ,16.7 ,"1,063,865 ","413,515 ",,,"650,350 "
,F,T,"113,926 ",760 ,"1,125 ","113,561 ","22,934 ",17.9 ,142.7 ,133.3 ,9.4 ,"542,398 ","245,397 ",,,"297,001 "
,,N,"374,151 ","1,960 ","2,450 ","373,676 ",-,18.1 ,157.3 ,141.8 ,15.5 ,"968,453 ","381,925 ","341,482 ","40,443 ","586,528 "
,,P,"26,231 ",314 ,532 ,"25,998 ",-,16.4 ,103.1 ,100.1 ,3.0 ,"158,703 ","133,567 ","129,922 ","3,645 ","25,136 "
,,,,,,,,,,,,,,,,
0,T,T,"365,961 ","1,821 ","2,343 ","365,439 ","13,241 ",18.1 ,156.1 ,140.5 ,15.6 ,"967,499 ","377,907 ","336,997 ","40,910 ","589,592 "
,M,T,"271,720 ","1,374 ","1,404 ","271,690 ","1,913 ",18.1 ,158.8 ,141.5 ,17.3 ,"1,092,314 ","417,797 ",,,"674,517 "
,F,T,"94,241 ",447 ,939 ,"93,749 ","11,328 ",18.0 ,148.3 ,137.6 ,10.7 ,"606,702 ","262,599 ",,,"344,103 "
,,N,"352,530 ","1,759 ","2,106 ","352,198 ",-,18.1 ,157.6 ,141.6 ,16.0 ,"996,874 ","386,413 ","344,100 ","42,313 ","610,461 "
,,P,"13,431 ",62 ,237 ,"13,241 ",-,16.9 ,112.4 ,108.9 ,3.5 ,"191,349 ","153,165 ","149,318 ","3,847 ","38,184 "
,,,,,,,,,,,,,,,,
1,T,T,"105,335 ",315 ,516 ,"105,134 ","1,098 ",17.3 ,150.3 ,133.9 ,16.4 ,"1,253,867 ","442,698 ","389,765 ","52,933 ","811,169 "
,M,T,"86,697 ",245 ,425 ,"86,517 ",188 ,17.4 ,152.8 ,135.1 ,17.7 ,"1,321,960 ","467,835 ",,,"854,125 "
,F,T,"18,638 ",70 ,91 ,"18,617 ",910 ,16.9 ,138.9 ,128.4 ,10.5 ,"937,279 ","325,827 ",,,"611,452 "
,,N,"104,235 ",310 ,509 ,"104,036 ",-,17.3 ,150.8 ,134.2 ,16.6 ,"1,264,662 ","445,529 ","392,056 ","53,473 ","819,133 "
,,P,"1,100 ",5 ,7 ,"1,098 ",-,18.0 ,109.8 ,109.0 ,0.8 ,"231,023 ","174,458 ","172,669 ","1,789 ","56,565 "
,,,,,,,,,,,,,,,,
3,T,T,"57,867 ",330 ,228 ,"57,969 ",311 ,17.7 ,155.0 ,140.0 ,15.0 ,"1,190,019 ","426,224 ","386,584 ","39,640 ","763,795 "
,M,T,"47,889 ",298 ,180 ,"48,007 ",76 ,17.8 ,156.8 ,140.8 ,16.0 ,"1,256,468 ","447,125 ",,,"809,343 "
,F,T,"9,978 ",32 ,48 ,"9,962 ",235 ,17.4 ,146.2 ,135.9 ,10.3 ,"870,450 ","325,708 ",,,"544,742 "
,,N,"57,555 ",330 ,226 ,"57,658 ",-,17.7 ,155.2 ,140.2 ,15.0 ,"1,195,042 ","427,581 ","387,746 ","39,835 ","767,461 "
,,P,312 ,0 ,2 ,311 ,-,17.2 ,105.2 ,104.3 ,0.9 ,"261,063 ","175,249 ","171,711 ","3,538 ","85,814 "
,,,,,,,,,,,,,,,,
4,T,T,"163,202 ",645 ,744 ,"163,103 ","1,409 ",17.5 ,152.0 ,136.1 ,15.9 ,"1,231,202 ","436,850 ","388,636 ","48,214 ","794,352 "
,M,T,"134,586 ",543 ,605 ,"134,524 ",264 ,17.5 ,154.3 ,137.2 ,17.1 ,"1,298,622 ","460,455 ",,,"838,167 "
,F,T,"28,616 ",102 ,139 ,"28,579 ","1,145 ",17.1 ,141.4 ,131.0 ,10.4 ,"913,981 ","325,786 ",,,"588,195 "
,,N,"161,790 ",640 ,735 ,"161,694 ",-,17.5 ,152.4 ,136.3 ,16.1 ,"1,239,866 ","439,137 ","390,521 ","48,616 ","800,729 "
,,P,"1,412 ",5 ,9 ,"1,409 ",-,17.8 ,108.9 ,108.0 ,0.9 ,"237,656 ","174,632 ","172,457 ","2,175 ","63,024 "
,,,,,,,,,,,,,,,,
5,T,T,"139,060 ",978 ,"1,052 ","138,986 ","3,360 ",18.2 ,159.3 ,143.1 ,16.2 ,"835,965 ","350,852 ","310,010 ","40,842 ","485,113 "
,M,T,"101,879 ",701 ,628 ,"101,952 ",979 ,18.2 ,161.0 ,143.4 ,17.6 ,"944,361 ","386,911 ",,,"557,450 "
,F,T,"37,181 ",277 ,424 ,"37,034 ","2,381 ",18.2 ,154.7 ,142.2 ,12.5 ,"538,255 ","251,816 ",,,"286,439 "
,,N,"135,643 ",962 ,995 ,"135,626 ",-,18.2 ,160.4 ,143.9 ,16.5 ,"852,513 ","356,027 ","314,280 ","41,747 ","496,486 "
,,P,"3,417 ",16 ,57 ,"3,360 ",-,16.7 ,113.4 ,110.7 ,2.7 ,"173,604 ","143,719 ","139,124 ","4,595 ","29,885 "
,,,,,,,,,,,,,,,,
7,T,T,"63,699 ",198 ,547 ,"63,350 ","8,472 ",19.3 ,159.1 ,145.8 ,13.3 ,"578,077 ","285,728 ","263,427 ","22,301 ","292,349 "
,M,T,"35,255 ",130 ,171 ,"35,214 ",670 ,19.7 ,169.1 ,152.1 ,17.0 ,"732,406 ","344,228 ",,,"388,178 "
,F,T,"28,444 ",68 ,376 ,"28,136 ","7,802 ",18.7 ,146.8 ,138.1 ,8.7 ,"385,864 ","212,869 ",,,"172,995 "
,,N,"55,097 ",157 ,376 ,"54,878 ",-,19.6 ,166.4 ,151.7 ,14.7 ,"638,212 ","306,278 ","281,109 ","25,169 ","331,934 "
,,P,"8,602 ",41 ,171 ,"8,472 ",-,16.8 ,112.5 ,108.3 ,4.2 ,"190,740 ","153,367 ","149,540 ","3,827 ","37,373 "
,,,,,,,,,,,,,,,,
9,T,T,"34,421 ",453 ,639 ,"34,235 ","12,757 ",17.6 ,129.6 ,124.9 ,4.7 ,"362,624 ","235,803 ","228,336 ","7,467 ","126,821 "
,M,T,"14,736 ",140 ,453 ,"14,423 ","1,151 ",18.3 ,148.0 ,141.0 ,7.0 ,"533,684 ","333,708 ",,,"199,976 "
,F,T,"19,685 ",313 ,186 ,"19,812 ","11,606 ",17.1 ,116.0 ,113.0 ,3.0 ,"236,337 ","163,524 ",,,"72,813 "
,,N,"21,621 ",201 ,344 ,"21,478 ",-,18.6 ,151.0 ,145.0 ,6.0 ,"503,749 ","308,556 ","298,697 ","9,859 ","195,193 "
,,P,"12,800 ",252 ,295 ,"12,757 ",-,15.9 ,93.4 ,91.0 ,2.4 ,"124,631 ","113,113 ","109,679 ","3,434 ","11,518 "
,,,,,,,,,,,,,,,,
産   業,,,,,,,毎月勤労統計調査全国調査結果原表,,,,,,,,,
