variant,series_index,official_series_code,series_name,month,raw_value,is_missing
nominal,18,18,保健医療（実質）,2010-10,4.6,false
nominal,19,19,交通・通信（実質）,2010-10,14.4,false
nominal,20,20,教育（実質）,2010-10,5,false
nominal,21,21,教養娯楽（実質）,2010-10,14.3,false
nominal,22,22,その他の消費支出（実質）,2010-10,,true
nominal,1,1,消費支出（名目）,2010-11,94.5,false
nominal,2,2,食料（名目）,2010-11,22.1,false
nominal,3,3,住居（名目）,2010-11,7.2,false
nominal,4,4,光熱・水道（名目）,2010-11,6.1,false
nominal,5,5,家具・家事用品（名目）,2010-11,4.3,false
nominal,6,6,被服及び履物（名目）,2010-11,4.4,false
nominal,7,7,保健医療（名目）,2010-11,4.5,false
nominal,8,8,交通・通信（名目）,2010-11,13.2,false
nominal,9,9,教育（名目）,2010-11,2.6,false
nominal,10,10,教養娯楽（名目）,2010-11,13.8,false
nominal,11,11,その他の消費支出（名目）,2010-11,,true
nominal,12,12,消費支出（実質）,2010-11,115.4,false
nominal,13,13,食料（実質）,2010-11,31.3,false
nominal,14,14,住居（実質）,2010-11,8.5,false
nominal,15,15,光熱・水道（実質）,2010-11,8.2,false
nominal,16,16,家具・家事用品（実質）,2010-11,5.1,false
nominal,17,17,被服及び履物（実質）,2010-11,5.2,false
nominal,18,18,保健医療（実質）,2010-11,4.9,false
nominal,19,19,交通・通信（実質）,2010-11,13.7,false
nominal,20,20,教育（実質）,2010-11,2.4,false
nominal,21,21,教養娯楽（実質）,2010-11,16.6,false
nominal,22,22,その他の消費支出（実質）,2010-11,,true
nominal,1,1,消費支出（名目）,2010-12,108.1,false
nominal,2,2,食料（名目）,2010-12,29.2,false
nominal,3,3,住居（名目）,2010-12,8,false
nominal,4,4,光熱・水道（名目）,2010-12,7,false
nominal,5,5,家具・家事用品（名目）,2010-12,4.4,false
nominal,6,6,被服及び履物（名目）,2010-12,4.6,false
nominal,7,7,保健医療（名目）,2010-12,4.7,false
nominal,8,8,交通・通信（名目）,2010-12,14.5,false
nominal,9,9,教育（名目）,2010-12,2.5,false
nominal,10,10,教養娯楽（名目）,2010-12,12.9,false
nominal,11,11,その他の消費支出（名目）,2010-12,,true
nominal,12,12,消費支出（実質）,2010-12,132.3,false
nominal,13,13,食料（実質）,2010-12,41.7,false
nominal,14,14,住居（実質）,2010-12,9.5,false
nominal,15,15,光熱・水道（実質）,2010-12,9.4,false
nominal,16,16,家具・家事用品（実質）,2010-12,5.3,false
nominal,17,17,被服及び履物（実質）,2010-12,5.4,false
nominal,18,18,保健医療（実質）,2010-12,5.1,false
nominal,19,19,交通・通信（実質）,2010-12,14.9,false
nominal,20,20,教育（実質）,2010-12,2.4,false
nominal,21,21,教養娯楽（実質）,2010-12,15.6,false
nominal,22,22,その他の消費支出（実質）,2010-12,,true
nominal,1,1,消費支出（名目）,2011-01,93.5,false
nominal,2,2,食料（名目）,2011-01,21.1,false
nominal,3,3,住居（名目）,2011-01,5.8,false
nominal,4,4,光熱・水道（名目）,2011-01,8.5,false
nominal,5,5,家具・家事用品（名目）,2011-01,3,false
nominal,6,6,被服及び履物（名目）,2011-01,4.4,false
nominal,7,7,保健医療（名目）,2011-01,4.1,false
nominal,8,8,交通・通信（名目）,2011-01,13.2,false
nominal,9,9,教育（名目）,2011-01,2.7,false
nominal,10,10,教養娯楽（名目）,2011-01,9.9,false
nominal,11,11,その他の消費支出（名目）,2011-01,,true
nominal,12,12,消費支出（実質）,2011-01,114.6,false
nominal,13,13,食料（実質）,2011-01,29.9,false
nominal,14,14,住居（実質）,2011-01,6.9,false
nominal,15,15,光熱・水道（実質）,2011-01,11.3,false
nominal,16,16,家具・家事用品（実質）,2011-01,3.7,false
nominal,17,17,被服及び履物（実質）,2011-01,5.6,false
nominal,18,18,保健医療（実質）,2011-01,4.5,false
nominal,19,19,交通・通信（実質）,2011-01,13.6,false
nominal,20,20,教育（実質）,2011-01,2.6,false
nominal,21,21,教養娯楽（実質）,2011-01,12,false
nominal,22,22,その他の消費支出（実質）,2011-01,,true
nominal,1,1,消費支出（名目）,2011-02,86.1,false
nominal,2,2,食料（名目）,2011-02,20.2,false
nominal,3,3,住居（名目）,2011-02,6,false
nominal,4,4,光熱・水道（名目）,2011-02,8.8,false
nominal,5,5,家具・家事用品（名目）,2011-02,2.7,false
nominal,6,6,被服及び履物（名目）,2011-02,3,false
nominal,7,7,保健医療（名目）,2011-02,3.9,false
nominal,8,8,交通・通信（名目）,2011-02,13.3,false
nominal,9,9,教育（名目）,2011-02,2.8,false
nominal,10,10,教養娯楽（名目）,2011-02,9.5,false
nominal,11,11,その他の消費支出（名目）,2011-02,,true
nominal,12,12,消費支出（実質）,2011-02,105.5,false
nominal,13,13,食料（実質）,2011-02,28.6,false
nominal,14,14,住居（実質）,2011-02,7.1,false
nominal,15,15,光熱・水道（実質）,2011-02,11.8,false
nominal,16,16,家具・家事用品（実質）,2011-02,3.3,false
nominal,17,17,被服及び履物（実質）,2011-02,3.8,false
nominal,18,18,保健医療（実質）,2011-02,4.3,false
nominal,19,19,交通・通信（実質）,2011-02,13.6,false
nominal,20,20,教育（実質）,2011-02,2.7,false
nominal,21,21,教養娯楽（実質）,2011-02,11.7,false
nominal,22,22,その他の消費支出（実質）,2011-02,,true
nominal,1,1,消費支出（名目）,2011-03,98.8,false
nominal,2,2,食料（名目）,2011-03,21.9,false
nominal,3,3,住居（名目）,2011-03,6.3,false
nominal,4,4,光熱・水道（名目）,2011-03,8.2,false
nominal,5,5,家具・家事用品（名目）,2011-03,3.2,false
nominal,6,6,被服及び履物（名目）,2011-03,3.8,false
nominal,7,7,保健医療（名目）,2011-03,4.2,false
nominal,8,8,交通・通信（名目）,2011-03,16.6,false
nominal,9,9,教育（名目）,2011-03,4.4,false
nominal,10,10,教養娯楽（名目）,2011-03,10.1,false
nominal,11,11,その他の消費支出（名目）,2011-03,,true
nominal,12,12,消費支出（実質）,2011-03,120.8,false
nominal,13,13,食料（実質）,2011-03,31.1,false
nominal,14,14,住居（実質）,2011-03,7.5,false
nominal,15,15,光熱・水道（実質）,2011-03,10.9,false
nominal,16,16,家具・家事用品（実質）,2011-03,3.9,false
nominal,17,17,被服及び履物（実質）,2011-03,4.6,false
nominal,18,18,保健医療（実質）,2011-03,4.6,false
nominal,19,19,交通・通信（実質）,2011-03,16.8,false
nominal,20,20,教育（実質）,2011-03,4.1,false
nominal,21,21,教養娯楽（実質）,2011-03,12.3,false
nominal,22,22,その他の消費支出（実質）,2011-03,,true
nominal,1,1,消費支出（名目）,2011-04,98.5,false
nominal,2,2,食料（名目）,2011-04,21.2,false
nominal,3,3,住居（名目）,2011-04,6.9,false
nominal,4,4,光熱・水道（名目）,2011-04,7.3,false
nominal,5,5,家具・家事用品（名目）,2011-04,3,false
nominal,6,6,被服及び履物（名目）,2011-04,4,false
nominal,7,7,保健医療（名目）,2011-04,4.1,false
nominal,8,8,交通・通信（名目）,2011-04,14.2,false
nominal,9,9,教育（名目）,2011-04,8,false
nominal,10,10,教養娯楽（名目）,2011-04,10.3,false
nominal,11,11,その他の消費支出（名目）,2011-04,,true
nominal,12,12,消費支出（実質）,2011-04,120.2,false
nominal,13,13,食料（実質）,2011-04,30.1,false
nominal,14,14,住居（実質）,2011-04,8.2,false
nominal,15,15,光熱・水道（実質）,2011-04,9.6,false
nominal,16,16,家具・家事用品（実質）,2011-04,3.6,false
nominal,17,17,被服及び履物（実質）,2011-04,4.7,false
nominal,18,18,保健医療（実質）,2011-04,4.5,false
nominal,19,19,交通・通信（実質）,2011-04,14.3,false
nominal,20,20,教育（実質）,2011-04,7.6,false
nominal,21,21,教養娯楽（実質）,2011-04,12.6,false
nominal,22,22,その他の消費支出（実質）,2011-04,,true
nominal,1,1,消費支出（名目）,2011-05,92,false
nominal,2,2,食料（名目）,2011-05,22.5,false
nominal,3,3,住居（名目）,2011-05,7,false
nominal,4,4,光熱・水道（名目）,2011-05,6.6,false
nominal,5,5,家具・家事用品（名目）,2011-05,3.4,false
nominal,6,6,被服及び履物（名目）,2011-05,4.2,false
nominal,7,7,保健医療（名目）,2011-05,4,false
nominal,8,8,交通・通信（名目）,2011-05,13.8,false
nominal,9,9,教育（名目）,2011-05,3.4,false
nominal,10,10,教養娯楽（名目）,2011-05,10.4,false
nominal,11,11,その他の消費支出（名目）,2011-05,,true
nominal,12,12,消費支出（実質）,2011-05,112.4,false
nominal,13,13,食料（実質）,2011-05,32.1,false
nominal,14,14,住居（実質）,2011-05,8.2,false
nominal,15,15,光熱・水道（実質）,2011-05,8.6,false
nominal,16,16,家具・家事用品（実質）,2011-05,4.1,false
nominal,17,17,被服及び履物（実質）,2011-05,5,false
nominal,18,18,保健医療（実質）,2011-05,4.3,false
nominal,19,19,交通・通信（実質）,2011-05,13.8,false
nominal,20,20,教育（実質）,2011-05,3.2,false
nominal,21,21,教養娯楽（実質）,2011-05,12.7,false
nominal,22,22,その他の消費支出（実質）,2011-05,,true
nominal,1,1,消費支出（名目）,2011-06,89.7,false
nominal,2,2,食料（名目）,2011-06,21.5,false
nominal,3,3,住居（名目）,2011-06,7.6,false
nominal,4,4,光熱・水道（名目）,2011-06,5.8,false
nominal,5,5,家具・家事用品（名目）,2011-06,4.1,false
nominal,6,6,被服及び履物（名目）,2011-06,4,false
nominal,7,7,保健医療（名目）,2011-06,4,false
nominal,8,8,交通・通信（名目）,2011-06,13.2,false
nominal,9,9,教育（名目）,2011-06,2.2,false
nominal,10,10,教養娯楽（名目）,2011-06,10.4,false
nominal,11,11,その他の消費支出（名目）,2011-06,,true
nominal,12,12,消費支出（実質）,2011-06,109.6,false
nominal,13,13,食料（実質）,2011-06,30.6,false
nominal,14,14,住居（実質）,2011-06,9,false
nominal,15,15,光熱・水道（実質）,2011-06,7.6,false
nominal,16,16,家具・家事用品（実質）,2011-06,5.1,false
nominal,17,17,被服及び履物（実質）,2011-06,4.7,false
nominal,18,18,保健医療（実質）,2011-06,4.4,false
nominal,19,19,交通・通信（実質）,2011-06,13.4,false
nominal,20,20,教育（実質）,2011-06,2,false
nominal,21,21,教養娯楽（実質）,2011-06,12.8,false
nominal,22,22,その他の消費支出（実質）,2011-06,,true
nominal,1,1,消費支出（名目）,2011-07,93.8,false
nominal,2,2,食料（名目）,2011-07,23.3,false
nominal,3,3,住居（名目）,2011-07,7.5,false
nominal,4,4,光熱・水道（名目）,2011-07,5.5,false
nominal,5,5,家具・家事用品（名目）,2011-07,4.6,false
nominal,6,6,被服及び履物（名目）,2011-07,4.2,false
nominal,7,7,保健医療（名目）,2011-07,4.2,false
nominal,8,8,交通・通信（名目）,2011-07,14.2,false
nominal,9,9,教育（名目）,2011-07,2.4,false
nominal,10,10,教養娯楽（名目）,2011-07,11.3,false
nominal,11,11,その他の消費支出（名目）,2011-07,,true
nominal,12,12,消費支出（実質）,2011-07,114.7,false
nominal,13,13,食料（実質）,2011-07,33.2,false
nominal,14,14,住居（実質）,2011-07,8.8,false
nominal,15,15,光熱・水道（実質）,2011-07,7.2,false
nominal,16,16,家具・家事用品（実質）,2011-07,5.8,false
nominal,17,17,被服及び履物（実質）,2011-07,5.1,false
nominal,18,18,保健医療（実質）,2011-07,4.6,false
nominal,19,19,交通・通信（実質）,2011-07,14.2,false
nominal,20,20,教育（実質）,2011-07,2.2,false
nominal,21,21,教養娯楽（実質）,2011-07,13.8,false
nominal,22,22,その他の消費支出（実質）,2011-07,,true
nominal,1,1,消費支出（名目）,2011-08,93.2,false
nominal,2,2,食料（名目）,2011-08,24,false
nominal,3,3,住居（名目）,2011-08,7.6,false
nominal,4,4,光熱・水道（名目）,2011-08,5.9,false
nominal,5,5,家具・家事用品（名目）,2011-08,3.7,false
nominal,6,6,被服及び履物（名目）,2011-08,3.1,false
nominal,7,7,保健医療（名目）,2011-08,4,false
nominal,8,8,交通・通信（名目）,2011-08,14.4,false
nominal,9,9,教育（名目）,2011-08,2.1,false
nominal,10,10,教養娯楽（名目）,2011-08,11.3,false
nominal,11,11,その他の消費支出（名目）,2011-08,,true
nominal,12,12,消費支出（実質）,2011-08,113.8,false
nominal,13,13,食料（実質）,2011-08,34.2,false
nominal,14,14,住居（実質）,2011-08,8.9,false
nominal,15,15,光熱・水道（実質）,2011-08,7.6,false
nominal,16,16,家具・家事用品（実質）,2011-08,4.6,false
nominal,17,17,被服及び履物（実質）,2011-08,3.8,false
nominal,18,18,保健医療（実質）,2011-08,4.3,false
nominal,19,19,交通・通信（実質）,2011-08,14.4,false
nominal,20,20,教育（実質）,2011-08,2,false
nominal,21,21,教養娯楽（実質）,2011-08,13.7,false
nominal,22,22,その他の消費支出（実質）,2011-08,,true
nominal,1,1,消費支出（名目）,2011-09,90.2,false
nominal,2,2,食料（名目）,2011-09,21.6,false
nominal,3,3,住居（名目）,2011-09,6.7,false
nominal,4,4,光熱・水道（名目）,2011-09,6,false
nominal,5,5,家具・家事用品（名目）,2011-09,3.3,false
nominal,6,6,被服及び履物（名目）,2011-09,3.1,false
nominal,7,7,保健医療（名目）,2011-09,4,false
nominal,8,8,交通・通信（名目）,2011-09,14.2,false
nominal,9,9,教育（名目）,2011-09,5.2,false
nominal,10,10,教養娯楽（名目）,2011-09,9.6,false
nominal,11,11,その他の消費支出（名目）,2011-09,,true
nominal,12,12,消費支出（実質）,2011-09,110.1,false
nominal,13,13,食料（実質）,2011-09,30.7,false
nominal,14,14,住居（実質）,2011-09,7.9,false
nominal,15,15,光熱・水道（実質）,2011-09,7.6,false
nominal,16,16,家具・家事用品（実質）,2011-09,4.3,false
nominal,17,17,被服及び履物（実質）,2011-09,3.6,false
nominal,18,18,保健医療（実質）,2011-09,4.3,false
nominal,19,19,交通・通信（実質）,2011-09,14.4,false
nominal,20,20,教育（実質）,2011-09,5,false
nominal,21,21,教養娯楽（実質）,2011-09,11.7,false
nominal,22,22,その他の消費支出（実質）,2011-09,,true
nominal,1,1,消費支出（名目）,2011-10,94.8,false
nominal,2,2,食料（名目）,2011-10,22.7,false
nominal,3,3,住居（名目）,2011-10,7.5,false
nominal,4,4,光熱・水道（名目）,2011-10,5.9,false
nominal,5,5,家具・家事用品（名目）,2011-10,3.3,false
nominal,6,6,被服及び履物（名目）,2011-10,4.4,false
nominal,7,7,保健医療（名目）,2011-10,4.2,false
nominal,8,8,交通・通信（名目）,2011-10,14.4,false
nominal,9,9,教育（名目）,2011-10,5.3,false
nominal,10,10,教養娯楽（名目）,2011-10,10,false
nominal,11,11,その他の消費支出（名目）,2011-10,,true
nominal,12,12,消費支出（実質）,2011-10,115.6,false
nominal,13,13,食料（実質）,2011-10,32,false
nominal,14,14,住居（実質）,2011-10,8.8,false
nominal,15,15,光熱・水道（実質）,2011-10,7.5,false
nominal,16,16,家具・家事用品（実質）,2011-10,4.3,false
nominal,17,17,被服及び履物（実質）,2011-10,5.2,false
nominal,18,18,保健医療（実質）,2011-10,4.6,false
nominal,19,19,交通・通信（実質）,2011-10,14.6,false
nominal,20,20,教育（実質）,2011-10,5,false
nominal,21,21,教養娯楽（実質）,2011-10,12.3,false
nominal,22,22,その他の消費支出（実質）,2011-10,,true
nominal,1,1,消費支出（名目）,2011-11,90.9,false
nominal,2,2,食料（名目）,2011-11,21.9,false
nominal,3,3,住居（名目）,2011-11,7.5,false
nominal,4,4,光熱・水道（名目）,2011-11,6,false
nominal,5,5,家具・家事用品（名目）,2011-11,3.5,false
nominal,6,6,被服及び履物（名目）,2011-11,4.6,false
nominal,7,7,保健医療（名目）,2011-11,4.4,false
nominal,8,8,交通・通信（名目）,2011-11,14.5,false
nominal,9,9,教育（名目）,2011-11,2.8,false
nominal,10,10,教養娯楽（名目）,2011-11,9.5,false
nominal,11,11,その他の消費支出（名目）,2011-11,,true
nominal,12,12,消費支出（実質）,2011-11,111.5,false
nominal,13,13,食料（実質）,2011-11,31.4,false
nominal,14,14,住居（実質）,2011-11,8.8,false
nominal,15,15,光熱・水道（実質）,2011-11,7.6,false
nominal,16,16,家具・家事用品（実質）,2011-11,4.4,false
nominal,17,17,被服及び履物（実質）,2011-11,5.4,false
nominal,18,18,保健医療（実質）,2011-11,4.8,false
nominal,19,19,交通・通信（実質）,2011-11,14.7,false
nominal,20,20,教育（実質）,2011-11,2.7,false
nominal,21,21,教養娯楽（実質）,2011-11,11.9,false
nominal,22,22,その他の消費支出（実質）,2011-11,,true
nominal,1,1,消費支出（名目）,2011-12,108.2,false
nominal,2,2,食料（名目）,2011-12,29,false
nominal,3,3,住居（名目）,2011-12,8.1,false
nominal,4,4,光熱・水道（名目）,2011-12,7.2,false
nominal,5,5,家具・家事用品（名目）,2011-12,4.5,false
nominal,6,6,被服及び履物（名目）,2011-12,4.9,false
nominal,7,7,保健医療（名目）,2011-12,4.4,false
nominal,8,8,交通・通信（名目）,2011-12,15.4,false
nominal,9,9,教育（名目）,2011-12,2.7,false
nominal,10,10,教養娯楽（名目）,2011-12,11.6,false
nominal,11,11,その他の消費支出（名目）,2011-12,,true
nominal,12,12,消費支出（実質）,2011-12,132.7,false
nominal,13,13,食料（実質）,2011-12,41.5,false
nominal,14,14,住居（実質）,2011-12,9.5,false
nominal,15,15,光熱・水道（実質）,2011-12,9.2,false
nominal,16,16,家具・家事用品（実質）,2011-12,5.8,false
nominal,17,17,被服及び履物（実質）,2011-12,5.8,false
nominal,18,18,保健医療（実質）,2011-12,4.9,false
nominal,19,19,交通・通信（実質）,2011-12,15.6,false
nominal,20,20,教育（実質）,2011-12,2.6,false
nominal,21,21,教養娯楽（実質）,2011-12,14.5,false
nominal,22,22,その他の消費支出（実質）,2011-12,,true
nominal,1,1,消費支出（名目）,2012-01,93.2,false
nominal,2,2,食料（名目）,2012-01,21.4,false
nominal,3,3,住居（名目）,2012-01,5.7,false
nominal,4,4,光熱・水道（名目）,2012-01,8.8,false
nominal,5,5,家具・家事用品（名目）,2012-01,3.1,false
nominal,6,6,被服及び履物（名目）,2012-01,4.7,false
nominal,7,7,保健医療（名目）,2012-01,3.8,false
nominal,8,8,交通・通信（名目）,2012-01,14.1,false
nominal,9,9,教育（名目）,2012-01,2.6,false
nominal,10,10,教養娯楽（名目）,2012-01,9.1,false
nominal,11,11,その他の消費支出（名目）,2012-01,,true
nominal,12,12,消費支出（実質）,2012-01,114,false
nominal,13,13,食料（実質）,2012-01,30.1,false
nominal,14,14,住居（実質）,2012-01,6.7,false
nominal,15,15,光熱・水道（実質）,2012-01,11.2,false
nominal,16,16,家具・家事用品（実質）,2012-01,3.8,false
nominal,17,17,被服及び履物（実質）,2012-01,5.8,false
nominal,18,18,保健医療（実質）,2012-01,4.2,false
nominal,19,19,交通・通信（実質）,2012-01,14.3,false
nominal,20,20,教育（実質）,2012-01,2.5,false
nominal,21,21,教養娯楽（実質）,2012-01,11.6,false
nominal,22,22,その他の消費支出（実質）,2012-01,,true
nominal,1,1,消費支出（名目）,2012-02,89.2,false
nominal,2,2,食料（名目）,2012-02,20.8,false
nominal,3,3,住居（名目）,2012-02,5.9,false
nominal,4,4,光熱・水道（名目）,2012-02,9.3,false
nominal,5,5,家具・家事用品（名目）,2012-02,2.7,false
nominal,6,6,被服及び履物（名目）,2012-02,3,false
nominal,7,7,保健医療（名目）,2012-02,4.1,false
nominal,8,8,交通・通信（名目）,2012-02,15.6,false
nominal,9,9,教育（名目）,2012-02,3,false
nominal,10,10,教養娯楽（名目）,2012-02,8.9,false
nominal,11,11,その他の消費支出（名目）,2012-02,,true
nominal,12,12,消費支出（実質）,2012-02,108.9,false
nominal,13,13,食料（実質）,2012-02,29.1,false
nominal,14,14,住居（実質）,2012-02,7,false
nominal,15,15,光熱・水道（実質）,2012-02,11.8,false
nominal,16,16,家具・家事用品（実質）,2012-02,3.5,false
nominal,17,17,被服及び履物（実質）,2012-02,3.8,false
nominal,18,18,保健医療（実質）,2012-02,4.5,false
nominal,19,19,交通・通信（実質）,2012-02,15.8,false
nominal,20,20,教育（実質）,2012-02,2.9,false
nominal,21,21,教養娯楽（実質）,2012-02,11.1,false
nominal,22,22,その他の消費支出（実質）,2012-02,,true
nominal,1,1,消費支出（名目）,2012-03,104.3,false
nominal,2,2,食料（名目）,2012-03,22.8,false
nominal,3,3,住居（名目）,2012-03,6.4,false
nominal,4,4,光熱・水道（名目）,2012-03,8.7,false
nominal,5,5,家具・家事用品（名目）,2012-03,3.3,false
nominal,6,6,被服及び履物（名目）,2012-03,4.2,false
nominal,7,7,保健医療（名目）,2012-03,4.4,false
nominal,8,8,交通・通信（名目）,2012-03,19.5,false
nominal,9,9,教育（名目）,2012-03,4.7,false
nominal,10,10,教養娯楽（名目）,2012-03,10.4,false
nominal,11,11,その他の消費支出（名目）,2012-03,,true
nominal,12,12,消費支出（実質）,2012-03,126.6,false
nominal,13,13,食料（実質）,2012-03,31.9,false
nominal,14,14,住居（実質）,2012-03,7.6,false
nominal,15,15,光熱・水道（実質）,2012-03,11,false
nominal,16,16,家具・家事用品（実質）,2012-03,4.2,false
nominal,17,17,被服及び履物（実質）,2012-03,5.2,false
nominal,18,18,保健医療（実質）,2012-03,4.8,false
nominal,19,19,交通・通信（実質）,2012-03,19.5,false
nominal,20,20,教育（実質）,2012-03,4.5,false
nominal,21,21,教養娯楽（実質）,2012-03,12.9,false
nominal,22,22,その他の消費支出（実質）,2012-03,,true
nominal,1,1,消費支出（名目）,2012-04,102.5,false
nominal,2,2,食料（名目）,2012-04,21.8,false
nominal,3,3,住居（名目）,2012-04,6.2,false
nominal,4,4,光熱・水道（名目）,2012-04,7.9,false
nominal,5,5,家具・家事用品（名目）,2012-04,3,false
nominal,6,6,被服及び履物（名目）,2012-04,4.1,false
nominal,7,7,保健医療（名目）,2012-04,3.9,false
nominal,8,8,交通・通信（名目）,2012-04,17.1,false
nominal,9,9,教育（名目）,2012-04,8.3,false
nominal,10,10,教養娯楽（名目）,2012-04,10.4,false
nominal,11,11,その他の消費支出（名目）,2012-04,,true
nominal,12,12,消費支出（実質）,2012-04,124.4,false
nominal,13,13,食料（実質）,2012-04,30.8,false
nominal,14,14,住居（実質）,2012-04,7.4,false
nominal,15,15,光熱・水道（実質）,2012-04,9.9,false
nominal,16,16,家具・家事用品（実質）,2012-04,3.7,false
nominal,17,17,被服及び履物（実質）,2012-04,4.9,false
nominal,18,18,保健医療（実質）,2012-04,4.3,false
nominal,19,19,交通・通信（実質）,2012-04,17,false
nominal,20,20,教育（実質）,2012-04,7.8,false
nominal,21,21,教養娯楽（実質）,2012-04,12.8,false
nominal,22,22,その他の消費支出（実質）,2012-04,,true
nominal,1,1,消費支出（名目）,2012-05,95,false
nominal,2,2,食料（名目）,2012-05,22.6,false
nominal,3,3,住居（名目）,2012-05,6.8,false
nominal,4,4,光熱・水道（名目）,2012-05,6.9,false
nominal,5,5,家具・家事用品（名目）,2012-05,3.4,false
nominal,6,6,被服及び履物（名目）,2012-05,4.1,false
nominal,7,7,保健医療（名目）,2012-05,4.1,false
nominal,8,8,交通・通信（名目）,2012-05,16.2,false
nominal,9,9,教育（名目）,2012-05,3.3,false
nominal,10,10,教養娯楽（名目）,2012-05,10.5,false
nominal,11,11,その他の消費支出（名目）,2012-05,,true
nominal,12,12,消費支出（実質）,2012-05,115.5,false
nominal,13,13,食料（実質）,2012-05,32,false
nominal,14,14,住居（実質）,2012-05,8.1,false
nominal,15,15,光熱・水道（実質）,2012-05,8.7,false
nominal,16,16,家具・家事用品（実質）,2012-05,4.3,false
nominal,17,17,被服及び履物（実質）,2012-05,4.9,false
nominal,18,18,保健医療（実質）,2012-05,4.5,false
nominal,19,19,交通・通信（実質）,2012-05,16.3,false
nominal,20,20,教育（実質）,2012-05,3.1,false
nominal,21,21,教養娯楽（実質）,2012-05,13,false
nominal,22,22,その他の消費支出（実質）,2012-05,,true
nominal,1,1,消費支出（名目）,2012-06,90.2,false
nominal,2,2,食料（名目）,2012-06,21.7,false
nominal,3,3,住居（名目）,2012-06,7.2,false
nominal,4,4,光熱・水道（名目）,2012-06,5.9,false
nominal,5,5,家具・家事用品（名目）,2012-06,3.9,false
nominal,6,6,被服及び履物（名目）,2012-06,3.9,false
nominal,7,7,保健医療（名目）,2012-06,4.1,false
nominal,8,8,交通・通信（名目）,2012-06,16.1,false
nominal,9,9,教育（名目）,2012-06,2,false
nominal,10,10,教養娯楽（名目）,2012-06,9.5,false
nominal,11,11,その他の消費支出（名目）,2012-06,,true
nominal,12,12,消費支出（実質）,2012-06,110.3,false
nominal,13,13,食料（実質）,2012-06,30.9,false
nominal,14,14,住居（実質）,2012-06,8.5,false
nominal,15,15,光熱・水道（実質）,2012-06,7.4,false
nominal,16,16,家具・家事用品（実質）,2012-06,4.9,false
nominal,17,17,被服及び履物（実質）,2012-06,4.7,false
nominal,18,18,保健医療（実質）,2012-06,4.5,false
nominal,19,19,交通・通信（実質）,2012-06,16.4,false
nominal,20,20,教育（実質）,2012-06,1.9,false
nominal,21,21,教養娯楽（実質）,2012-06,11.8,false
nominal,22,22,その他の消費支出（実質）,2012-06,,true
nominal,1,1,消費支出（名目）,2012-07,93.4,false
nominal,2,2,食料（名目）,2012-07,22.9,false
nominal,3,3,住居（名目）,2012-07,6.9,false
nominal,4,4,光熱・水道（名目）,2012-07,5.6,false
nominal,5,5,家具・家事用品（名目）,2012-07,4.6,false
nominal,6,6,被服及び履物（名目）,2012-07,4.1,false
nominal,7,7,保健医療（名目）,2012-07,4.2,false
nominal,8,8,交通・通信（名目）,2012-07,16.6,false
nominal,9,9,教育（名目）,2012-07,2.4,false
nominal,10,10,教養娯楽（名目）,2012-07,9.7,false
nominal,11,11,その他の消費支出（名目）,2012-07,,true
nominal,12,12,消費支出（実質）,2012-07,114.7,false
nominal,13,13,食料（実質）,2012-07,32.8,false
nominal,14,14,住居（実質）,2012-07,8.2,false
nominal,15,15,光熱・水道（実質）,2012-07,7,false
nominal,16,16,家具・家事用品（実質）,2012-07,5.9,false
nominal,17,17,被服及び履物（実質）,2012-07,5,false
nominal,18,18,保健医療（実質）,2012-07,4.7,false
nominal,19,19,交通・通信（実質）,2012-07,16.9,false
nominal,20,20,教育（実質）,2012-07,2.2,false
nominal,21,21,教養娯楽（実質）,2012-07,12.1,false
nominal,22,22,その他の消費支出（実質）,2012-07,,true
nominal,1,1,消費支出（名目）,2012-08,94.4,false
nominal,2,2,食料（名目）,2012-08,24.1,false
nominal,3,3,住居（名目）,2012-08,6.8,false
nominal,4,4,光熱・水道（名目）,2012-08,6,false
nominal,5,5,家具・家事用品（名目）,2012-08,3.9,false
nominal,6,6,被服及び履物（名目）,2012-08,2.9,false
nominal,7,7,保健医療（名目）,2012-08,4.1,false
nominal,8,8,交通・通信（名目）,2012-08,15.7,false
nominal,9,9,教育（名目）,2012-08,2.2,false
nominal,10,10,教養娯楽（名目）,2012-08,11,false
nominal,11,11,その他の消費支出（名目）,2012-08,,true
nominal,12,12,消費支出（実質）,2012-08,115.8,false
nominal,13,13,食料（実質）,2012-08,34.5,false
nominal,14,14,住居（実質）,2012-08,8.1,false
nominal,15,15,光熱・水道（実質）,2012-08,7.5,false
nominal,16,16,家具・家事用品（実質）,2012-08,5.1,false
nominal,17,17,被服及び履物（実質）,2012-08,3.7,false
nominal,18,18,保健医療（実質）,2012-08,4.5,false
nominal,19,19,交通・通信（実質）,2012-08,15.9,false
nominal,20,20,教育（実質）,2012-08,2.1,false
nominal,21,21,教養娯楽（実質）,2012-08,13.5,false
nominal,22,22,その他の消費支出（実質）,2012-08,,true
nominal,1,1,消費支出（名目）,2012-09,90,false
nominal,2,2,食料（名目）,2012-09,21.7,false
nominal,3,3,住居（名目）,2012-09,6.1,false
nominal,4,4,光熱・水道（名目）,2012-09,6,false
nominal,5,5,家具・家事用品（名目）,2012-09,3.4,false
nominal,6,6,被服及び履物（名目）,2012-09,2.9,false
